id,target
440189,1
440190,1
440191,1
440192,1
440193,0
440194,0
440195,1
440196,1
440197,1
440198,0
440199,1
440200,0
440201,1
440202,1
440203,1
440204,1
440205,1
440206,0
440207,1
440208,1
440209,1
440210,1
440211,0
440212,1
440213,1
440214,0
440215,0
440216,1
440217,0
440218,1
440219,0
440220,0
440221,1
440222,1
440223,0
440224,0
440225,1
440226,0
440227,1
440228,0
440229,0
440230,1
440231,1
440232,1
440233,0
440234,0
440235,1
440236,1
440237,1
440238,1
440239,1
440240,1
440241,1
440242,0
440243,0
440244,0
440245,1
440246,0
440247,0
440248,0
440249,1
440250,1
440251,0
440252,0
440253,1
440254,1
440255,0
440256,1
440257,0
440258,1
440259,0
440260,1
440261,0
440262,1
440263,1
440264,1
440265,0
440266,1
440267,1
440268,1
440269,0
440270,1
440271,1
440272,0
440273,1
440274,0
440275,1
440276,0
440277,0
440278,0
440279,1
440280,1
440281,0
440282,1
440283,0
440284,0
440285,1
440286,0
440287,1
440288,1
440289,0
440290,1
440291,0
440292,1
440293,0
440294,1
440295,1
440296,0
440297,1
440298,1
440299,0
440300,1
440301,1
440302,1
440303,1
440304,1
440305,1
440306,0
440307,1
440308,1
440309,1
440310,1
440311,1
440312,1
440313,1
440314,0
440315,0
440316,1
440317,1
440318,1
440319,1
440320,0
440321,1
440322,0
440323,1
440324,0
440325,1
440326,0
440327,0
440328,0
440329,0
440330,1
440331,1
440332,1
440333,0
440334,1
440335,1
440336,1
440337,1
440338,0
440339,1
440340,0
440341,1
440342,0
440343,0
440344,0
440345,1
440346,1
440347,0
440348,1
440349,1
440350,1
440351,1
440352,0
440353,1
440354,1
440355,0
440356,1
440357,1
440358,1
440359,0
440360,0
440361,0
440362,1
440363,0
440364,0
440365,1
440366,1
440367,0
440368,0
440369,0
440370,1
440371,1
440372,1
440373,1
440374,1
440375,1
440376,1
440377,1
440378,0
440379,0
440380,1
440381,0
440382,0
440383,1
440384,0
440385,1
440386,0
440387,1
440388,1
440389,1
440390,1
440391,1
440392,0
440393,1
440394,0
440395,0
440396,1
440397,1
440398,0
440399,1
440400,1
440401,1
440402,0
440403,0
440404,1
440405,1
440406,1
440407,1
440408,1
440409,1
440410,1
440411,0
440412,1
440413,0
440414,0
440415,1
440416,0
440417,1
440418,1
440419,1
440420,0
440421,1
440422,1
440423,1
440424,1
440425,0
440426,0
440427,1
440428,1
440429,0
440430,1
440431,0
440432,1
440433,0
440434,0
440435,1
440436,1
440437,0
440438,1
440439,1
440440,0
440441,1
440442,1
440443,1
440444,0
440445,1
440446,1
440447,0
440448,0
440449,1
440450,1
440451,0
440452,0
440453,1
440454,0
440455,1
440456,1
440457,1
440458,1
440459,1
440460,1
440461,0
440462,1
440463,0
440464,0
440465,1
440466,1
440467,1
440468,1
440469,1
440470,1
440471,1
440472,1
440473,1
440474,0
440475,0
440476,1
440477,0
440478,1
440479,1
440480,0
440481,1
440482,1
440483,0
440484,0
440485,1
440486,1
440487,1
440488,1
440489,0
440490,0
440491,1
440492,1
440493,1
440494,1
440495,1
440496,1
440497,1
440498,1
440499,1
440500,1
440501,0
440502,1
440503,0
440504,1
440505,0
440506,1
440507,1
440508,1
440509,0
440510,0
440511,0
440512,1
440513,0
440514,0
440515,1
440516,1
440517,1
440518,1
440519,0
440520,1
440521,1
440522,0
440523,1
440524,0
440525,1
440526,0
440527,0
440528,1
440529,1
440530,1
440531,0
440532,1
440533,1
440534,1
440535,1
440536,0
440537,1
440538,0
440539,0
440540,1
440541,1
440542,1
440543,1
440544,1
440545,0
440546,1
440547,1
440548,1
440549,0
440550,0
440551,0
440552,1
440553,1
440554,0
440555,1
440556,1
440557,0
440558,1
440559,1
440560,1
440561,0
440562,1
440563,1
440564,0
440565,1
440566,1
440567,0
440568,0
440569,0
440570,0
440571,1
440572,1
440573,1
440574,0
440575,0
440576,1
440577,1
440578,0
440579,0
440580,0
440581,0
440582,1
440583,1
440584,0
440585,1
440586,1
440587,1
440588,0
440589,1
440590,1
440591,0
440592,1
440593,1
440594,1
440595,1
440596,1
440597,1
440598,0
440599,1
440600,1
440601,0
440602,1
440603,1
440604,0
440605,1
440606,0
440607,1
440608,1
440609,1
440610,0
440611,0
440612,1
440613,0
440614,0
440615,1
440616,0
440617,1
440618,1
440619,1
440620,1
440621,0
440622,0
440623,0
440624,1
440625,0
440626,0
440627,1
440628,1
440629,0
440630,0
440631,1
440632,1
440633,1
440634,1
440635,1
440636,1
440637,1
440638,1
440639,0
440640,1
440641,1
440642,1
440643,1
440644,0
440645,1
440646,0
440647,0
440648,1
440649,1
440650,1
440651,1
440652,1
440653,0
440654,0
440655,1
440656,0
440657,1
440658,0
440659,0
440660,0
440661,1
440662,1
440663,0
440664,0
440665,1
440666,0
440667,0
440668,1
440669,1
440670,1
440671,1
440672,0
440673,1
440674,1
440675,1
440676,0
440677,1
440678,1
440679,1
440680,1
440681,0
440682,0
440683,0
440684,1
440685,1
440686,0
440687,1
440688,1
440689,0
440690,0
440691,0
440692,1
440693,1
440694,1
440695,0
440696,0
440697,0
440698,1
440699,0
440700,1
440701,0
440702,1
440703,0
440704,1
440705,1
440706,1
440707,1
440708,0
440709,1
440710,1
440711,0
440712,0
440713,0
440714,1
440715,1
440716,0
440717,1
440718,1
440719,1
440720,1
440721,0
440722,1
440723,1
440724,0
440725,1
440726,0
440727,0
440728,0
440729,1
440730,1
440731,0
440732,1
440733,0
440734,0
440735,1
440736,1
440737,1
440738,1
440739,0
440740,0
440741,0
440742,0
440743,1
440744,1
440745,0
440746,0
440747,0
440748,0
440749,0
440750,0
440751,1
440752,1
440753,1
440754,0
440755,1
440756,1
440757,1
440758,1
440759,0
440760,0
440761,0
440762,1
440763,1
440764,1
440765,0
440766,0
440767,1
440768,1
440769,0
440770,1
440771,1
440772,1
440773,1
440774,0
440775,0
440776,1
440777,1
440778,1
440779,0
440780,0
440781,1
440782,0
440783,0
440784,0
440785,1
440786,1
440787,1
440788,1
440789,1
440790,1
440791,1
440792,1
440793,0
440794,1
440795,0
440796,1
440797,1
440798,1
440799,1
440800,1
440801,1
440802,1
440803,1
440804,1
440805,0
440806,0
440807,1
440808,1
440809,1
440810,1
440811,0
440812,1
440813,0
440814,1
440815,0
440816,1
440817,0
440818,1
440819,0
440820,1
440821,1
440822,1
440823,1
440824,1
440825,1
440826,0
440827,0
440828,0
440829,0
440830,1
440831,1
440832,0
440833,1
440834,1
440835,1
440836,1
440837,0
440838,1
440839,0
440840,0
440841,1
440842,1
440843,1
440844,1
440845,0
440846,0
440847,1
440848,0
440849,1
440850,1
440851,0
440852,1
440853,1
440854,1
440855,1
440856,1
440857,1
440858,0
440859,0
440860,1
440861,1
440862,0
440863,1
440864,1
440865,1
440866,0
440867,1
440868,0
440869,1
440870,1
440871,1
440872,0
440873,0
440874,1
440875,1
440876,1
440877,1
440878,1
440879,1
440880,0
440881,0
440882,0
440883,0
440884,1
440885,1
440886,1
440887,1
440888,0
440889,0
440890,1
440891,1
440892,0
440893,1
440894,1
440895,0
440896,0
440897,0
440898,1
440899,1
440900,1
440901,0
440902,1
440903,1
440904,0
440905,1
440906,0
440907,0
440908,1
440909,1
440910,0
440911,0
440912,0
440913,1
440914,0
440915,1
440916,1
440917,0
440918,0
440919,1
440920,1
440921,1
440922,0
440923,1
440924,1
440925,1
440926,1
440927,0
440928,0
440929,0
440930,1
440931,1
440932,1
440933,1
440934,1
440935,0
440936,0
440937,0
440938,1
440939,1
440940,0
440941,0
440942,1
440943,1
440944,1
440945,1
440946,0
440947,1
440948,1
440949,1
440950,1
440951,0
440952,1
440953,1
440954,0
440955,1
440956,1
440957,1
440958,0
440959,0
440960,0
440961,1
440962,1
440963,0
440964,1
440965,1
440966,1
440967,1
440968,1
440969,1
440970,1
440971,0
440972,1
440973,1
440974,1
440975,1
440976,1
440977,0
440978,0
440979,1
440980,1
440981,1
440982,1
440983,1
440984,0
440985,1
440986,1
440987,0
440988,0
440989,1
440990,1
440991,1
440992,1
440993,1
440994,0
440995,1
440996,0
440997,0
440998,1
440999,1
441000,1
441001,1
441002,1
441003,0
441004,1
441005,1
441006,1
441007,0
441008,1
441009,0
441010,1
441011,1
441012,1
441013,1
441014,0
441015,1
441016,1
441017,1
441018,1
441019,1
441020,0
441021,1
441022,0
441023,1
441024,0
441025,0
441026,0
441027,1
441028,1
441029,0
441030,1
441031,0
441032,0
441033,1
441034,1
441035,0
441036,0
441037,0
441038,0
441039,1
441040,1
441041,0
441042,1
441043,0
441044,1
441045,0
441046,1
441047,1
441048,1
441049,1
441050,1
441051,0
441052,1
441053,1
441054,1
441055,0
441056,1
441057,1
441058,0
441059,1
441060,0
441061,1
441062,0
441063,1
441064,1
441065,1
441066,1
441067,1
441068,0
441069,0
441070,1
441071,1
441072,1
441073,1
441074,1
441075,1
441076,1
441077,1
441078,0
441079,1
441080,1
441081,0
441082,1
441083,0
441084,0
441085,0
441086,0
441087,1
441088,1
441089,1
441090,1
441091,0
441092,0
441093,1
441094,0
441095,1
441096,1
441097,1
441098,1
441099,1
441100,0
441101,1
441102,1
441103,0
441104,1
441105,0
441106,1
441107,1
441108,0
441109,1
441110,1
441111,1
441112,0
441113,1
441114,1
441115,0
441116,0
441117,1
441118,0
441119,0
441120,1
441121,1
441122,0
441123,1
441124,1
441125,0
441126,1
441127,1
441128,1
441129,1
441130,1
441131,1
441132,1
441133,0
441134,1
441135,0
441136,1
441137,1
441138,1
441139,1
441140,1
441141,1
441142,0
441143,1
441144,0
441145,0
441146,0
441147,1
441148,1
441149,0
441150,0
441151,1
441152,0
441153,1
441154,0
441155,0
441156,0
441157,1
441158,1
441159,1
441160,0
441161,0
441162,0
441163,1
441164,1
441165,1
441166,1
441167,1
441168,1
441169,0
441170,0
441171,1
441172,0
441173,0
441174,1
441175,1
441176,0
441177,0
441178,1
441179,0
441180,1
441181,0
441182,1
441183,0
441184,0
441185,1
441186,1
441187,1
441188,1
441189,1
441190,0
441191,0
441192,0
441193,0
441194,1
441195,1
441196,1
441197,0
441198,0
441199,0
441200,1
441201,1
441202,1
441203,1
441204,1
441205,1
441206,1
441207,1
441208,1
441209,0
441210,0
441211,0
441212,0
441213,1
441214,0
441215,0
441216,0
441217,1
441218,0
441219,1
441220,1
441221,0
441222,1
441223,0
441224,1
441225,0
441226,1
441227,0
441228,1
441229,0
441230,1
441231,1
441232,0
441233,0
441234,1
441235,0
441236,0
441237,1
441238,1
441239,0
441240,0
441241,0
441242,1
441243,1
441244,1
441245,1
441246,0
441247,1
441248,1
441249,1
441250,0
441251,0
441252,1
441253,1
441254,0
441255,0
441256,1
441257,0
441258,0
441259,0
441260,1
441261,1
441262,1
441263,1
441264,1
441265,1
441266,1
441267,0
441268,1
441269,0
441270,1
441271,0
441272,1
441273,1
441274,0
441275,1
441276,1
441277,1
441278,1
441279,1
441280,0
441281,0
441282,1
441283,1
441284,1
441285,1
441286,1
441287,0
441288,1
441289,0
441290,0
441291,1
441292,1
441293,1
441294,1
441295,1
441296,1
441297,0
441298,0
441299,1
441300,1
441301,0
441302,0
441303,0
441304,0
441305,0
441306,0
441307,1
441308,0
441309,1
441310,0
441311,0
441312,0
441313,0
441314,1
441315,1
441316,1
441317,1
441318,1
441319,0
441320,0
441321,0
441322,0
441323,1
441324,1
441325,1
441326,1
441327,1
441328,0
441329,0
441330,1
441331,0
441332,0
441333,0
441334,0
441335,1
441336,1
441337,1
441338,0
441339,0
441340,0
441341,1
441342,1
441343,1
441344,0
441345,0
441346,0
441347,1
441348,1
441349,1
441350,0
441351,1
441352,0
441353,1
441354,1
441355,1
441356,0
441357,0
441358,1
441359,1
441360,1
441361,1
441362,1
441363,0
441364,0
441365,1
441366,1
441367,1
441368,0
441369,1
441370,0
441371,1
441372,1
441373,1
441374,1
441375,0
441376,0
441377,0
441378,1
441379,1
441380,0
441381,0
441382,1
441383,0
441384,1
441385,0
441386,1
441387,0
441388,1
441389,1
441390,0
441391,0
441392,1
441393,0
441394,1
441395,1
441396,1
441397,1
441398,0
441399,0
441400,0
441401,0
441402,1
441403,1
441404,0
441405,0
441406,1
441407,1
441408,1
441409,1
441410,1
441411,0
441412,1
441413,1
441414,0
441415,1
441416,1
441417,1
441418,1
441419,0
441420,0
441421,1
441422,1
441423,1
441424,1
441425,1
441426,0
441427,0
441428,1
441429,0
441430,0
441431,1
441432,1
441433,1
441434,1
441435,0
441436,0
441437,1
441438,1
441439,0
441440,0
441441,1
441442,1
441443,1
441444,1
441445,1
441446,0
441447,0
441448,0
441449,1
441450,0
441451,0
441452,1
441453,0
441454,1
441455,1
441456,0
441457,0
441458,1
441459,0
441460,0
441461,1
441462,0
441463,1
441464,1
441465,1
441466,1
441467,1
441468,1
441469,1
441470,1
441471,1
441472,1
441473,1
441474,1
441475,0
441476,1
441477,1
441478,1
441479,0
441480,1
441481,1
441482,1
441483,0
441484,0
441485,1
441486,1
441487,1
441488,0
441489,0
441490,1
441491,0
441492,0
441493,1
441494,1
441495,1
441496,0
441497,1
441498,1
441499,0
441500,1
441501,1
441502,1
441503,1
441504,1
441505,0
441506,1
441507,0
441508,0
441509,1
441510,1
441511,1
441512,0
441513,1
441514,1
441515,1
441516,1
441517,1
441518,1
441519,1
441520,0
441521,1
441522,1
441523,0
441524,0
441525,0
441526,1
441527,1
441528,0
441529,1
441530,1
441531,1
441532,1
441533,0
441534,1
441535,1
441536,1
441537,1
441538,1
441539,1
441540,1
441541,0
441542,0
441543,0
441544,1
441545,1
441546,1
441547,1
441548,1
441549,1
441550,1
441551,0
441552,0
441553,1
441554,0
441555,0
441556,1
441557,0
441558,0
441559,0
441560,1
441561,0
441562,0
441563,1
441564,1
441565,0
441566,1
441567,0
441568,0
441569,1
441570,1
441571,1
441572,1
441573,1
441574,1
441575,0
441576,1
441577,1
441578,0
441579,1
441580,0
441581,0
441582,1
441583,1
441584,0
441585,1
441586,1
441587,0
441588,1
441589,1
441590,1
441591,1
441592,0
441593,1
441594,1
441595,1
441596,1
441597,1
441598,0
441599,1
441600,1
441601,1
441602,1
441603,0
441604,0
441605,1
441606,1
441607,1
441608,1
441609,1
441610,1
441611,0
441612,1
441613,0
441614,1
441615,0
441616,0
441617,1
441618,0
441619,1
441620,1
441621,0
441622,1
441623,1
441624,0
441625,1
441626,1
441627,1
441628,1
441629,1
441630,0
441631,1
441632,0
441633,1
441634,1
441635,0
441636,1
441637,1
441638,1
441639,0
441640,0
441641,1
441642,1
441643,0
441644,0
441645,0
441646,1
441647,1
441648,1
441649,0
441650,1
441651,0
441652,0
441653,1
441654,0
441655,0
441656,0
441657,1
441658,0
441659,1
441660,1
441661,1
441662,0
441663,0
441664,1
441665,0
441666,0
441667,0
441668,0
441669,1
441670,1
441671,0
441672,1
441673,1
441674,0
441675,1
441676,1
441677,0
441678,0
441679,1
441680,1
441681,1
441682,1
441683,1
441684,1
441685,0
441686,1
441687,1
441688,1
441689,1
441690,1
441691,0
441692,0
441693,0
441694,0
441695,0
441696,1
441697,0
441698,1
441699,0
441700,1
441701,0
441702,1
441703,1
441704,0
441705,0
441706,0
441707,0
441708,0
441709,1
441710,0
441711,1
441712,1
441713,1
441714,0
441715,0
441716,0
441717,1
441718,0
441719,0
441720,1
441721,1
441722,0
441723,1
441724,0
441725,0
441726,0
441727,1
441728,1
441729,1
441730,0
441731,1
441732,1
441733,1
441734,1
441735,1
441736,0
441737,1
441738,0
441739,0
441740,0
441741,1
441742,0
441743,0
441744,1
441745,1
441746,1
441747,0
441748,1
441749,1
441750,1
441751,1
441752,0
441753,0
441754,0
441755,0
441756,1
441757,1
441758,1
441759,1
441760,1
441761,1
441762,0
441763,1
441764,1
441765,0
441766,1
441767,1
441768,1
441769,1
441770,1
441771,1
441772,1
441773,1
441774,1
441775,1
441776,0
441777,1
441778,1
441779,1
441780,0
441781,1
441782,0
441783,0
441784,1
441785,1
441786,1
441787,1
441788,0
441789,0
441790,0
441791,1
441792,0
441793,1
441794,1
441795,1
441796,1
441797,0
441798,1
441799,0
441800,0
441801,1
441802,1
441803,1
441804,1
441805,1
441806,0
441807,0
441808,0
441809,1
441810,1
441811,0
441812,1
441813,1
441814,0
441815,0
441816,0
441817,0
441818,0
441819,0
441820,0
441821,0
441822,0
441823,1
441824,0
441825,1
441826,1
441827,1
441828,0
441829,1
441830,1
441831,1
441832,1
441833,0
441834,1
441835,0
441836,1
441837,0
441838,1
441839,1
441840,1
441841,0
441842,1
441843,1
441844,1
441845,0
441846,0
441847,1
441848,1
441849,1
441850,0
441851,1
441852,1
441853,1
441854,0
441855,1
441856,1
441857,1
441858,0
441859,1
441860,1
441861,0
441862,1
441863,0
441864,0
441865,1
441866,0
441867,0
441868,0
441869,1
441870,1
441871,0
441872,1
441873,1
441874,0
441875,1
441876,1
441877,1
441878,1
441879,1
441880,1
441881,1
441882,1
441883,0
441884,1
441885,1
441886,1
441887,1
441888,1
441889,0
441890,1
441891,0
441892,1
441893,1
441894,0
441895,1
441896,0
441897,1
441898,1
441899,0
441900,1
441901,1
441902,1
441903,1
441904,1
441905,0
441906,1
441907,1
441908,1
441909,0
441910,0
441911,0
441912,1
441913,0
441914,1
441915,1
441916,1
441917,0
441918,1
441919,0
441920,0
441921,1
441922,1
441923,1
441924,0
441925,1
441926,0
441927,1
441928,1
441929,1
441930,0
441931,0
441932,0
441933,1
441934,1
441935,0
441936,1
441937,0
441938,1
441939,1
441940,1
441941,1
441942,1
441943,0
441944,1
441945,1
441946,0
441947,1
441948,0
441949,0
441950,1
441951,0
441952,0
441953,1
441954,0
441955,1
441956,1
441957,1
441958,1
441959,1
441960,1
441961,1
441962,0
441963,0
441964,0
441965,0
441966,1
441967,1
441968,1
441969,1
441970,1
441971,0
441972,0
441973,0
441974,1
441975,1
441976,1
441977,1
441978,0
441979,1
441980,0
441981,0
441982,1
441983,0
441984,0
441985,0
441986,1
441987,1
441988,1
441989,1
441990,0
441991,1
441992,0
441993,0
441994,1
441995,1
441996,1
441997,0
441998,1
441999,1
442000,1
442001,0
442002,1
442003,1
442004,0
442005,1
442006,1
442007,0
442008,0
442009,1
442010,1
442011,0
442012,1
442013,1
442014,1
442015,0
442016,1
442017,0
442018,0
442019,1
442020,0
442021,1
442022,0
442023,0
442024,0
442025,1
442026,0
442027,0
442028,0
442029,0
442030,0
442031,0
442032,0
442033,1
442034,1
442035,0
442036,1
442037,0
442038,1
442039,0
442040,0
442041,0
442042,1
442043,1
442044,0
442045,0
442046,0
442047,1
442048,1
442049,0
442050,1
442051,0
442052,1
442053,0
442054,1
442055,1
442056,1
442057,0
442058,1
442059,1
442060,1
442061,1
442062,1
442063,1
442064,0
442065,1
442066,0
442067,1
442068,1
442069,0
442070,0
442071,1
442072,0
442073,0
442074,1
442075,1
442076,1
442077,1
442078,0
442079,1
442080,0
442081,1
442082,1
442083,1
442084,0
442085,0
442086,1
442087,1
442088,0
442089,0
442090,1
442091,0
442092,1
442093,0
442094,0
442095,1
442096,1
442097,1
442098,1
442099,1
442100,1
442101,0
442102,1
442103,1
442104,1
442105,1
442106,0
442107,0
442108,1
442109,1
442110,1
442111,1
442112,0
442113,1
442114,1
442115,0
442116,1
442117,1
442118,1
442119,1
442120,1
442121,0
442122,1
442123,0
442124,0
442125,1
442126,1
442127,0
442128,1
442129,1
442130,1
442131,1
442132,0
442133,1
442134,1
442135,0
442136,0
442137,1
442138,1
442139,0
442140,1
442141,1
442142,0
442143,1
442144,1
442145,0
442146,1
442147,0
442148,1
442149,1
442150,0
442151,1
442152,0
442153,0
442154,1
442155,1
442156,1
442157,1
442158,1
442159,0
442160,0
442161,1
442162,1
442163,0
442164,1
442165,0
442166,0
442167,1
442168,1
442169,1
442170,0
442171,1
442172,1
442173,1
442174,1
442175,1
442176,0
442177,1
442178,1
442179,1
442180,1
442181,1
442182,1
442183,1
442184,0
442185,0
442186,1
442187,0
442188,1
442189,1
442190,0
442191,1
442192,0
442193,1
442194,0
442195,1
442196,1
442197,1
442198,0
442199,0
442200,1
442201,1
442202,1
442203,1
442204,0
442205,1
442206,1
442207,1
442208,1
442209,0
442210,1
442211,1
442212,1
442213,0
442214,1
442215,1
442216,0
442217,0
442218,1
442219,0
442220,0
442221,0
442222,1
442223,1
442224,1
442225,1
442226,1
442227,1
442228,1
442229,0
442230,1
442231,1
442232,1
442233,1
442234,1
442235,1
442236,0
442237,0
442238,1
442239,1
442240,1
442241,1
442242,1
442243,0
442244,1
442245,1
442246,1
442247,1
442248,0
442249,1
442250,1
442251,1
442252,0
442253,1
442254,1
442255,0
442256,0
442257,1
442258,0
442259,1
442260,1
442261,1
442262,1
442263,0
442264,1
442265,1
442266,1
442267,1
442268,1
442269,1
442270,1
442271,1
442272,0
442273,0
442274,1
442275,1
442276,1
442277,0
442278,0
442279,0
442280,1
442281,1
442282,1
442283,1
442284,0
442285,0
442286,1
442287,1
442288,1
442289,0
442290,1
442291,0
442292,1
442293,0
442294,1
442295,1
442296,0
442297,1
442298,1
442299,0
442300,1
442301,1
442302,0
442303,0
442304,1
442305,0
442306,1
442307,1
442308,1
442309,1
442310,1
442311,0
442312,1
442313,0
442314,1
442315,0
442316,1
442317,0
442318,0
442319,0
442320,0
442321,0
442322,0
442323,1
442324,0
442325,1
442326,0
442327,1
442328,1
442329,0
442330,0
442331,1
442332,1
442333,0
442334,0
442335,0
442336,1
442337,1
442338,1
442339,1
442340,1
442341,1
442342,0
442343,0
442344,0
442345,0
442346,0
442347,1
442348,1
442349,1
442350,0
442351,1
442352,1
442353,1
442354,1
442355,0
442356,0
442357,1
442358,1
442359,1
442360,1
442361,1
442362,1
442363,1
442364,1
442365,1
442366,1
442367,0
442368,1
442369,0
442370,0
442371,0
442372,1
442373,0
442374,0
442375,1
442376,1
442377,1
442378,0
442379,0
442380,1
442381,1
442382,0
442383,1
442384,1
442385,0
442386,1
442387,1
442388,1
442389,0
442390,1
442391,0
442392,1
442393,1
442394,1
442395,0
442396,0
442397,0
442398,1
442399,1
442400,0
442401,1
442402,0
442403,1
442404,1
442405,1
442406,1
442407,1
442408,1
442409,0
442410,1
442411,1
442412,1
442413,1
442414,1
442415,0
442416,0
442417,1
442418,0
442419,1
442420,1
442421,1
442422,1
442423,1
442424,0
442425,0
442426,1
442427,1
442428,1
442429,1
442430,1
442431,1
442432,1
442433,1
442434,0
442435,0
442436,0
442437,0
442438,0
442439,1
442440,1
442441,1
442442,1
442443,1
442444,1
442445,0
442446,0
442447,0
442448,1
442449,1
442450,1
442451,0
442452,1
442453,0
442454,1
442455,1
442456,1
442457,0
442458,1
442459,0
442460,1
442461,1
442462,0
442463,1
442464,0
442465,1
442466,1
442467,0
442468,1
442469,0
442470,0
442471,1
442472,1
442473,0
442474,0
442475,0
442476,0
442477,0
442478,0
442479,0
442480,1
442481,1
442482,1
442483,0
442484,0
442485,0
442486,1
442487,1
442488,1
442489,1
442490,1
442491,1
442492,1
442493,0
442494,1
442495,0
442496,1
442497,1
442498,0
442499,1
442500,1
442501,0
442502,0
442503,1
442504,0
442505,1
442506,1
442507,0
442508,1
442509,1
442510,1
442511,1
442512,1
442513,0
442514,1
442515,0
442516,0
442517,0
442518,1
442519,1
442520,1
442521,1
442522,1
442523,0
442524,1
442525,0
442526,1
442527,1
442528,1
442529,0
442530,1
442531,0
442532,0
442533,0
442534,0
442535,0
442536,0
442537,1
442538,1
442539,1
442540,0
442541,0
442542,1
442543,0
442544,0
442545,1
442546,1
442547,1
442548,0
442549,1
442550,1
442551,1
442552,1
442553,1
442554,1
442555,1
442556,1
442557,1
442558,0
442559,0
442560,0
442561,0
442562,0
442563,1
442564,0
442565,1
442566,1
442567,0
442568,0
442569,1
442570,1
442571,1
442572,0
442573,1
442574,1
442575,1
442576,1
442577,1
442578,0
442579,0
442580,1
442581,0
442582,1
442583,0
442584,1
442585,1
442586,1
442587,1
442588,1
442589,0
442590,0
442591,0
442592,1
442593,1
442594,0
442595,1
442596,1
442597,1
442598,1
442599,1
442600,1
442601,0
442602,0
442603,1
442604,1
442605,0
442606,0
442607,0
442608,0
442609,1
442610,1
442611,0
442612,0
442613,1
442614,0
442615,1
442616,1
442617,0
442618,0
442619,1
442620,0
442621,0
442622,1
442623,1
442624,1
442625,1
442626,1
442627,0
442628,1
442629,0
442630,1
442631,0
442632,1
442633,0
442634,1
442635,0
442636,1
442637,0
442638,1
442639,1
442640,1
442641,1
442642,0
442643,0
442644,1
442645,1
442646,1
442647,1
442648,0
442649,1
442650,1
442651,1
442652,1
442653,1
442654,0
442655,1
442656,1
442657,0
442658,0
442659,1
442660,1
442661,1
442662,0
442663,1
442664,1
442665,1
442666,0
442667,1
442668,1
442669,0
442670,1
442671,1
442672,1
442673,0
442674,1
442675,0
442676,0
442677,1
442678,1
442679,0
442680,0
442681,1
442682,1
442683,1
442684,0
442685,0
442686,1
442687,0
442688,1
442689,0
442690,0
442691,0
442692,0
442693,1
442694,1
442695,1
442696,0
442697,1
442698,1
442699,1
442700,0
442701,0
442702,0
442703,0
442704,1
442705,1
442706,0
442707,1
442708,0
442709,1
442710,1
442711,1
442712,1
442713,1
442714,0
442715,1
442716,1
442717,1
442718,0
442719,1
442720,1
442721,0
442722,1
442723,1
442724,1
442725,1
442726,0
442727,0
442728,1
442729,0
442730,0
442731,1
442732,0
442733,1
442734,0
442735,1
442736,1
442737,0
442738,1
442739,0
442740,1
442741,1
442742,0
442743,0
442744,0
442745,1
442746,1
442747,1
442748,1
442749,1
442750,1
442751,1
442752,0
442753,1
442754,1
442755,1
442756,0
442757,1
442758,1
442759,1
442760,1
442761,1
442762,0
442763,0
442764,0
442765,0
442766,0
442767,0
442768,0
442769,1
442770,1
442771,0
442772,1
442773,1
442774,1
442775,1
442776,1
442777,0
442778,1
442779,0
442780,1
442781,0
442782,0
442783,1
442784,1
442785,1
442786,0
442787,1
442788,0
442789,0
442790,1
442791,0
442792,0
442793,1
442794,1
442795,1
442796,0
442797,0
442798,1
442799,1
442800,0
442801,1
442802,1
442803,0
442804,1
442805,0
442806,0
442807,0
442808,1
442809,1
442810,1
442811,1
442812,1
442813,1
442814,1
442815,1
442816,1
442817,1
442818,1
442819,1
442820,1
442821,1
442822,0
442823,1
442824,0
442825,0
442826,1
442827,0
442828,1
442829,1
442830,1
442831,0
442832,0
442833,0
442834,0
442835,0
442836,1
442837,0
442838,0
442839,1
442840,1
442841,0
442842,1
442843,0
442844,0
442845,0
442846,1
442847,1
442848,0
442849,1
442850,1
442851,0
442852,1
442853,1
442854,1
442855,0
442856,1
442857,1
442858,0
442859,1
442860,0
442861,1
442862,1
442863,1
442864,1
442865,1
442866,1
442867,0
442868,1
442869,1
442870,0
442871,0
442872,1
442873,1
442874,0
442875,0
442876,0
442877,1
442878,1
442879,1
442880,1
442881,0
442882,0
442883,0
442884,1
442885,1
442886,1
442887,1
442888,0
442889,0
442890,1
442891,1
442892,1
442893,0
442894,0
442895,1
442896,0
442897,1
442898,1
442899,1
442900,1
442901,0
442902,0
442903,1
442904,0
442905,0
442906,0
442907,1
442908,0
442909,1
442910,0
442911,0
442912,0
442913,1
442914,1
442915,0
442916,1
442917,1
442918,0
442919,1
442920,1
442921,0
442922,1
442923,0
442924,1
442925,1
442926,0
442927,0
442928,1
442929,0
442930,1
442931,1
442932,1
442933,0
442934,1
442935,1
442936,0
442937,0
442938,1
442939,0
442940,1
442941,1
442942,1
442943,1
442944,1
442945,0
442946,1
442947,1
442948,0
442949,1
442950,1
442951,1
442952,1
442953,0
442954,1
442955,0
442956,1
442957,1
442958,1
442959,0
442960,0
442961,0
442962,0
442963,1
442964,1
442965,1
442966,0
442967,1
442968,1
442969,0
442970,1
442971,1
442972,1
442973,0
442974,0
442975,1
442976,1
442977,1
442978,1
442979,1
442980,1
442981,1
442982,1
442983,1
442984,1
442985,1
442986,0
442987,0
